	0
6958	আঁকা
6959	আত্মপ্রশংসাকারী
6960	আনম্র
6961	আধাঁর
6962	আরে
6963	আর্টিক্‌ল্‌ড-ক্লার্ক
6964	আদ্যাক্ষর
6965	আর্থসামাজিক
6966	আঁটকুড়ে
6967	আস্বাদ
6968	আরোপ্য
6969	আত্মবিরোধবিদ্ধ
6970	আলিঙ্গিত
6971	আত্মচৈতন্য
6972	আন্বীক্ষিকী
6973	আত্মসম্বোধন
6974	আত্মপীড়নোন্মুখ
6975	আনাজপাতি
6976	আত্মপ্রত্যয়
6977	আস্থাপত্র
6978	আদুরে
6979	আশৈশব
6980	আত্মহন্তারক
6981	আচার-ব্যবহার
6982	আলজিরীয়
6983	আবেদনময়
6984	আতরদান
6985	আত্মপরিচয়
6986	আশ্রমবাসিনী
6987	আঙুল
6988	আম্মা
6989	আরোগ্যার্থী
6990	আনাগোনা
6991	আশাতীত
6992	আগমবেদী
6993	আর-কোনো
6994	আঁটকুড়ি
6995	আত্মবিসর্জনকারিণী
6996	আদিতাল
6997	আল্লাহ্
6998	আড়ংধোলাই
6999	আবিষ্কর্ত্রী
7000	আরজ
7001	আপত্তি
7002	আকছা-আকছি
7003	আঁচড়ানো
7004	আড্ডি
7005	আত্মগৌরব
7006	আত্মবিরোধ
7007	আস্থাজ্ঞাপন
7008	আবোল-তাবোল
7009	আইনসভা
7010	আশপাশ
7011	আত্মতত্ত্বদীপিকা
7012	আত্মলক্ষ্য
7013	আধারশিলা
7014	আনন্দলহরি
7015	আপশোশ
7016	আবাহনি
7017	আত্মসম্বন্ধীয়
7018	আদিরসাক্ত
7019	আচারপরায়ণ
7020	আধোয়া
7021	আজ্ঞাধীন
7022	আবর্তমান
7023	আত্মপ্রত্যাহার
7024	আবরু-হুরমত
7025	আশুগামী
7026	আফলা
7027	আরোগ্যাভিলাষী
7028	আলোকদীপ্তি
7029	আয়কর
7030	আচারনিয়ম
7031	আন্দাজি
7032	আসন
7033	আর্ষ
7034	আত্মগোপনকারিণী
7035	আত্মপ্রতিকৃতি
7036	আরাধ্যমান
7037	আশ্লেষ
7038	আগম
7039	আইনি
7040	আনন্দস্রোত
7041	আরদালি
7042	আনন্দগীতি
7043	আত্মপ্রশংসাকামী
7044	আহমদ
7045	আলো
7046	আকুতি
7047	আঁকিবুকি
7048	আল্লাহ্‌তালা
7049	আত্মানুসন্ধিৎসু
7050	আধিব্যাধি
7051	আমন্ত্রণলিপি
7052	আথেব্যথে
7053	আত্মসমাহিত
7054	আঘ্রাণ
7055	আস্থাশীল
7056	আফিং
7057	আত্মানুসন্ধানী
7058	আয়ু
7059	আংশিক
7060	আঝাড়া
7061	আকৈশোর
7062	আভ্যন্তরীণ
7063	আঘাতসংঘাত
7064	আপ্তসত্য
7065	আশ্রয়প্রার্থী
7066	আগাগোড়া
7067	আমেজ
7068	আদা-জল
7069	আচ্ছাদনী
7070	আঁধারি
7071	আয়াসকুণ্ঠিত
7072	আদায়ি
7073	আসন্নপ্রকাশ
7074	আহেলা
7075	আচার্যানী
7076	আটা
7077	আহ্বানকারী
7078	আখমাড়াই
7079	আড়কাঠি
7080	আঘ্রাণগ্রহণ
7081	আদিকবি
7082	আদ্যক্ষর
7083	আলজিভ
7084	আঢাকা
7085	আত্মোপাসক
7086	আধ্যাত্মিক
7087	আকিরিত
7088	আয়ত
7089	আশ্রয়রিক্ত
7090	আধমরা
7091	আদর্শব্যত্যয়
7092	আখ্যানশিল্প
7093	আশ্রয়ার্থী
7094	আষাঢ়ে
7095	আত্মবঞ্চক
7096	আকাশগঙ্গা
7097	আতরাফ
7098	আরোহণ
7099	আত্মসিদ্ধি
7100	আভ্যন্তর
7101	আফিম
7102	আইডেন্টিটি
7103	আত্মনিন্দক
7104	আহবনীয়
7105	আনন্দধাম
7106	আর্থনীতিক
7107	আকাশচুম্বী
7108	আত্মপোষক
7109	আনন
7110	আয়াসসাধ্য
7111	আত্মরতি
7112	আবাল্যসঙ্গিনী
7113	আহাম্মক
7114	আতপ্ত
7115	আর্যমহিমা
7116	আক্ষেপার্তি
7117	আলেম
7118	আত্মবিচ্ছেদ
7119	আনন্দাতিশয্য
7120	আবাসিকা
7121	আদিত্যমণ্ডল
7122	আচারনিষ্ঠ
7123	আঁকানো
7124	আদম
7125	আ
7126	আত্মকৃত্য
7127	আহাম্মকি
7128	আবণ্টন
7129	আত্মপক্ষপাত
7130	আকর্ষণ
7131	আবওয়াব
7132	আলোয়ান
7133	আইনসংগত
7134	আকাশপথ
7135	আত্মবিদ্বিষ্ট
7136	আসবাবপত্র
7137	আদিদেব
7138	আলস্যজড়িমা
7139	আবির্ভূত
7140	আত্মবিভেদ
7141	আপাদমস্তক
7142	আটাশি
7143	আশ্রিতপালন
7144	আগ্রহব্যাকুল
7145	আত্মাশ্রিত
7146	আক্ষেপানুরাগ
7147	আবহনিয়ন্ত্রণ
7148	আদর্শ
7149	আত্মসংহার
7150	আরেব্বাস
7151	আখ্যানধর্মিতা
7152	আবিষ্কর্তা
7153	আর-এক
7154	আচার্যা
7155	আঃ
7156	আবিষ্কৃত
7157	আবর্তনমুখী
7158	আদিরূপ
7159	আইনজীবী
7160	আদিশূর
7161	আলঙ্কারিক
7162	আশ্বাসন
7163	আলুথালু
7164	আর্তস্বর
7165	আরক্তদৃষ্টি
7166	আলোকশিল্পী
7167	আঁট
7168	আত্মহত্যাকারী
7169	আধখ্যাঁচড়া
7170	আর্তরব
7171	আত্মসংঘর্ষ
7172	আত্মক
7173	আওড়ানো
7174	আদিপাপ
7175	আত্মবাদ
7176	আত্মোৎসর্গ
7177	আইরিশ
7178	আস্ফালনপ্রিয়
7179	আশানুরূপ
7180	আয়োডিন
7181	আপৎস্বস্তি
7182	আনন্দরূপিণী
7183	আখ্যাত
7184	আকাল
7185	আখির
7186	আচারপ্রিয়
7187	আশাবরি
7188	আমন্ত্রণকর্ত্রী
7189	আমিরি
7190	আত্মশুদ্ধি
7191	আরোগ্যনিকেতন
7192	আজ্ঞানুবর্তী
7193	আন্‌জাম
7194	আক্ষিপ্ত
7195	আটকানো
7196	আবিষ্ক্রিয়া
7197	আশ্রম
7198	আকম্পিত
7199	আঁখিপাখি
7200	আকচা-আকচি
7201	আধেয়
7202	আলপনা
7203	আমলক
7204	আনন্দবর্ধক
7205	আলোচনী
7206	আমকাসুন্দি
7207	আত্মদর্শন
7208	আরাধিতা
7209	আরণ্যক
7210	আয়োগ
7211	আকুলিত
7212	আদিভূতা
7213	আত্মসংকীর্তন
7214	আরব্ধ
7215	আত্মসমর্পণেচ্ছু
7216	আনুষ্ঠানিক
7217	আসকে
7218	আশঙ্কাকাতর
7219	আকিঞ্চন
7220	আকাশকুসুম
7221	আত্মবিচ্ছেদক্লিষ্ট
7222	আর্মেনিয়ান
7223	আর্টিক্‌ল
7224	আজন্মচর্চিত
7225	আহারচেষ্টা
7226	আদর্শবাদী
7227	আত্মাভিমানিনী
7228	আপৎকাল
7229	আসনপিঁড়ি
7230	আঙুর
7231	আখরিয়া
7232	আমোদ-প্রমোদ
7233	আত্মজীবনচিত্র
7234	আঁচানো
7235	আত্মবিসর্জনকারী
7236	আঞ্জাম
7237	আত্মসংঘাত
7238	আদিস্থ
7239	আত্মীকরণ
7240	আড্ডাবাজ
7241	আলেকুমসালাম
7242	আত্মস্বীকৃতি
7243	আলোকন
7244	আপ্ত
7245	আর্টপেপার
7246	আয়াসক্লান্ত
7247	আরক্তচক্ষু
7248	আমমোক্তারনামা
7249	আত্মপ্রশংসাকারিণী
7250	আরতি
7251	আকাশচারিতা
7252	আকীর্তিত
7253	আহুতি
7254	আঁশবঁটি
7255	আনন্দরূপী
7256	আশ্রয়ণ
7257	আনন্দস্বরূপ
7258	আলটপকা
7259	আইন-আদালত
7260	আরভমাণ
7261	আটষট্টি
7262	আখ্যানসূত্র
7263	আমড়া
7264	আত্মবিলোপ
7265	আলটাকরা
7266	আবিষ্করণ
7267	আভরণপ্রিয়
7268	আকীর্তন
7269	আর্যশোণিত
7270	আত্মতুল্যা
7271	আত্মীয়বিবাদ
7272	আত্মপক্ষ
7273	আত্মসুখপ্রবণ
7274	আগ্নেয়াস্ত্র
7275	আশাব্যঞ্জক
7276	আউটপোস্ট
7277	আশুগতিশীল
7278	আদাড়-পাদাড়
7279	আজীবন
7280	আটানব্বুই
7281	আপেক্ষিক
7282	আত্মপ্রকাশোৎসুক
7283	আশ্রয়হারা
7284	আলো-আঁধারি
7285	আনুরূপ্য
7286	আপ্তসুখ
7287	আস্ফোটন
7288	আঁশটে
7289	আত্মপীড়নকারী
7290	আক্‌দ্‌
7291	আইসকিউব
7292	আকাঙ্ক্ষা
7293	আশমানি
7294	আমন্ত্রয়িতা
7295	আর্ষোক্তি
7296	আবিষ্ট
7297	আরাম
7298	আর্জব
7299	আনয়ন
7300	আশ্রমগৃহ
7301	আবহসৃষ্টি
7302	আমসত্ত্ব
7303	আত্মচরিত
7304	আশীবিষ
7305	আত্মঘাতক
7306	আদ্যোপান্ত
7307	আরব্য
7308	আর্ত
7309	আজেবাজে
7310	আর্যভাষা
7311	আজ
7312	আশ্রমবালক
7313	আঙুলহাড়া
7314	আরোহ
7315	আসুরিকী
7316	আত্মাভিপ্রায়
7317	আরশ
7318	আনাজ
7319	আসামি
7320	আরণ্য
7321	আহ্বান
7322	আড়ষ্ট
7323	আদাড়
7324	আশাপূরিত
7325	আত্মবিরোধবিক্ষত
7326	আঁখিকোণ
7327	আউলানো
7328	আলস্যক্লিষ্ট
7329	আলনা
7330	আদর্শবিচ্যুতি
7331	আকুলতা
7332	আভ্যন্তরিক
7333	আলগোছে
7334	আখেরি
7335	আলুনি
7336	আঁতেল
7337	আজ-কাল
7338	আকাশবাণী
7339	আর্ষপ্রয়োগ
7340	আঁটোসাঁটো
7341	আত্মবিপর্যয়
7342	আঙিনা
7343	আলোচ্যসূচি
7344	আত্মবন্দনা
7345	আত্মশাসন
7346	আমানত
7347	আকলনীয়
7348	আগেভাগে
7349	আলোকবিকিরণ
7350	আদ্রক
7351	আত্মধ্যান
7352	আলু
7353	আপৎকালিক
7354	আত্মবিদ্বেষ
7355	আপিল
7356	আবাসিক
7357	আলবাল
7358	আমাশাগ্রস্ত
7359	আউলিয়া
7360	আক্কেল
7361	আক্রান্ত
7362	আত্মসন্ধানী
7363	আনত
7364	আপণ
